key,b_star_traditional,b_star_ml,skip_list_traditional,skip_list_ml
7511510,0.2,0.1,0.3,0.2
7481205,0.2,0.1,0.3,0.2
7497336,0.1,0.1,0.2,0.3
7505813,0.1,0.1,0.2,0.2
7480090,0.1,0.1,0.1,0.1
7499606,0.2,0.2,0.8,0.2
7494122,0.1,0.1,0.1,0.2
7495397,0.1,0.1,0.3,0.3
7479889,0.1,0.1,0.2,0.2
7477805,0.1,0,0.2,0.2
7505848,0.2,0,0.2,0.2
7512122,0.3,0.1,0.5,0.5
7481981,0.1,0.1,0.3,0.2
7512848,0.2,0.1,0.3,0.3
7505593,0.1,0.5,0.1,0.3
7492973,0.1,0.1,0.1,0.4
7500323,0.2,0.1,0.1,0.4
7481414,0.1,0,0.1,0.2
7499528,0.1,0.1,0.2,0.2
7509426,0.2,0.1,0.4,0.2
7500026,0.2,0.1,0.2,0.2
7476546,0.1,0.1,0.2,0.4
7497816,0.3,0.1,0.3,0.2
7507779,0.2,0.1,0.2,0.2
7497265,0.1,0.1,0.2,0.2
7513706,0.1,0.1,0.3,0.3
7478222,0.2,0.1,0.5,0.2
7500765,0.2,0.1,0.4,0.2
7477933,0.1,0,0.1,0.2
7504205,0.1,0,0.4,0.3
7491554,0.2,0.2,0.2,0.3
7492339,0.1,0.1,0.5,0.2
7490891,0.1,0,0.1,0.5
7491137,0.3,0,0.1,0.5
7487222,0.3,0,0.2,0.4
7495028,0.2,0.1,0.6,0.3
7503657,0.2,0.3,0.2,0.6
7497881,0.1,0,0.3,0.2
7479622,0.1,0.1,0.1,0.3
7507354,0.1,0.1,0.8,0.2
7494063,0.2,0.1,0.2,0.2
7494451,0.1,0.1,0.2,0.2
7476429,0.3,0.1,0.3,0.3
7498137,0.2,0.1,0.3,0.4
7483031,0.2,0.1,0.3,0.2
7498554,0.1,0.1,0.2,0.2
7514073,0.2,0.1,0.2,0.4
7500360,0.1,0.1,0.7,0.2
7512213,0.1,0.1,0.3,0.3
7493416,0.3,0,0.3,0.3
7497833,0.2,0,0.2,0.2
7508731,0.2,0,0.2,0.3
7505585,0.2,0,0.2,0.2
7491855,0.1,0.1,0.2,0.2
7503770,0.1,0.1,0.4,0.6
7479622,0.1,0,0.1,0.1
7490204,0.1,0,0.3,0.3
7508359,0.2,0,0.2,0.2
7495990,0.1,0,0.4,0.3
7479736,0.1,0.1,0.1,0.2
7488777,0.2,0,0.2,0.3
7493558,0.2,0.1,0.2,0.3
7507801,0.2,0.1,0.3,0.3
7498701,0.1,0.1,0.2,0.4
7478403,0.1,0.1,0.4,0.3
7501992,0.2,0.1,0.2,0.2
7476283,0.2,0.2,0.1,0.7
7481075,0.1,0.1,0.3,0.2
7514427,0.1,0.1,0.2,0.2
7482574,0.2,0.1,0.2,0.4
7503994,0.1,0.1,0.5,0.3
7486954,0.1,0.1,0.3,0.2
7510940,0.3,0.5,0.3,0.3
7510628,0.2,0.1,0.2,0.3
7501469,0.2,0.1,0.2,0.2
7513849,0.1,0,0.3,0.2
7483079,0.2,0,0.3,0.2
7496795,0.2,0.1,1.2,0.5
7495419,0.1,0,0.3,0.4
7479396,0.1,0.2,0.5,0.4
7507394,0.1,0,0.3,0.3
7507443,0.1,0,0.2,0.4
7476734,0.2,0,0.4,0.3
7486745,0.2,0,0.6,0.5
7499004,0.2,0,0.3,0.2
7496821,0.1,0,0.4,0.3
7485031,0.1,0,0.3,0.2
7496695,0.2,0.1,0.4,0.5
7513325,0.1,0.1,0.3,0.2
7504139,0.2,0.1,0.2,0.2
7509893,0.1,0.1,0.3,0.1
7511022,0.1,0.1,0.3,0.1
7495070,0.2,0.1,0.3,0.2
7510954,0.1,0.1,0.2,0.2
7513895,0.1,0.1,0.2,0.3
7509022,0.2,0.1,0.4,0.3
7494509,0.1,0.1,0.4,0.3
7501837,0.1,0.1,0.4,0.3
7509974,0.1,0,0.3,0.2
7494362,0.2,0,0.2,0.2
7510277,0.8,0.1,0.5,0.3
7509547,0.2,0,0.5,0.3
7488245,0.2,0.1,0.3,0.1
7484047,0.3,0,0.2,0.2
7508524,0.1,0,0.2,0.2
7485574,0.1,0,0.2,0.6
7478227,0.2,0,0.3,0.2
7484402,0.1,0,0.3,0.2
7481459,0.1,0.1,0.2,0.1
7480134,0.2,0,0.3,0.1
7502238,0.1,0,0.2,0.2
7477994,0.1,0,0.1,0.3
7509227,0.2,0.1,0.4,0.2
7502662,0.2,0.1,0.1,0.3
7509429,0.1,0.1,0.2,0.1
7508644,0.1,0.1,0.3,0.2
7490889,0.2,0.1,0.1,0.1
7508442,0.1,0.1,0.1,0.1
7478674,0.1,0.1,0.7,0.2
7496559,0.2,0.2,0.2,0.2
7488623,0.1,0.1,0.4,0.3
7509580,0.1,0.1,0.3,0.2
7503979,0.2,0.1,0.2,0.3
7495687,0.2,0.1,0.3,0.2
7489354,0.1,0.1,0.3,0.2
7510196,0.1,0.1,0.3,0.3
7501887,0.1,0.1,0.3,0.3
7478613,0.1,0.1,0.2,0.2
7486969,0.1,0.1,0.3,0.3
7499614,0.1,0.1,0.4,0.2
7492899,0.1,0.1,0.3,0.2
7477691,0.1,0.1,0.1,0.1
7475470,0.4,0.3,0.3,0.7
7478643,0.1,0.1,0.1,0.2
7506977,0.2,0.1,0.1,0.3
7481201,0.1,0.1,0.2,0.2
7509765,0.1,0,0.2,0.3
7477459,0.1,0.1,0.2,0.2
7477248,0,0.1,0.2,0.3
7483169,0.1,0.1,0.1,0.3
7503255,0.5,0.4,0.3,0.5
7501146,0.2,0.2,0.1,0.1
7505148,0.2,0.2,0.2,0.2
7476375,0.1,0.1,0.2,0.3
7507962,0.2,0.1,0.2,0.3
7478637,0.1,0.1,0.1,0.1
7488792,0.2,0.1,0.2,0.1
7513185,0.2,0,0.3,0.2
7478440,0.1,0,0.2,0.2
7505935,0.1,0,0.4,0.2
7478877,0.1,0,0.2,0.2
7506493,0.1,0,0.3,0.3
7501090,0.1,0.1,0.3,0.2
7475745,0.1,0.1,0.2,0.3
7478017,0.2,0.1,0.4,0.2
7483060,0.1,0.1,0.3,0.4
7489993,0.1,0.1,0.5,0.3
7485255,0.1,0.1,0.3,0.2
7499233,0.2,0.1,0.3,0.2
7491412,0.2,0.1,0.3,0.3
7488596,0.1,0.2,0.3,0.2
7485914,0.1,0.1,0.4,0.7
7502308,0.2,0.1,0.3,0.4
7483473,0.2,0.1,0.1,0.3
7498567,0.1,0.1,0.2,0.1
7487259,0.1,0.1,0.3,0.3
7513267,0.2,0.1,0.3,0.3
7511162,0.2,0.1,0.2,0.2
7504670,0.3,0.1,0.5,0.3
7486913,0.1,0.1,0.4,0.4
7506304,0.2,0.1,0.2,0.2
7496549,0.2,0.2,0.2,0.3
7481488,0.1,0.1,0.2,0.2
7495363,0.1,0.1,0.3,0.2
7510251,0.2,0.2,0.3,0.2
7505263,0.2,0.1,0.5,0.5
7500066,0.1,0.1,0.4,0.3
7495324,0,0.1,0.2,0.3
7480482,0.1,0.1,0.2,0.2
7509110,0.1,0.1,0.3,0.2
7484587,0.2,0.1,0.4,0.5
7508679,0.1,0.1,0.2,0.1
7476146,0.1,0.1,0.2,0.3
7486405,0.3,0.2,0.3,0.4
7484752,0.1,0.1,0.3,0.5
7492256,0.2,0.1,0.3,0.2
7487056,0.1,0.1,0.5,0.3
7514208,0.1,0.2,0.4,0.3
7501826,0.1,0.1,0.2,0.1
7509933,0.1,0.1,0.3,0.2
7490715,0.1,0.1,0.4,0.5
7485409,0.1,0.1,0.5,0.3
7498766,0.1,0,0.3,0.2
7511357,0.1,0.1,0.3,8.5
7513910,0.3,0.1,0.2,0.1
7476927,0.2,0,0.3,0.3
7497564,0.1,0,0.3,0.2
7477079,0.1,0.1,0.3,0.4
7495804,0.2,0,0.3,0.2
7500044,0.1,0,0.2,0.2
7489307,0.2,0.1,0.4,0.2
7496325,0.4,0.2,0.4,0.7
7510625,0.2,0.1,0.2,0.2
7502100,0.1,0.1,0.1,0.2
7492898,0.1,0.1,0.1,0.1
7478436,0.1,0.1,0.1,0.1
7480851,0.1,0.1,0.3,0.2
7488484,0.1,0.1,0.7,0.2
7487955,0.2,0.1,0.3,0.3
7476300,0.2,0,0.2,0.6
7487885,0.1,0,0.4,0.5
7496592,0.1,0.1,0.4,0.2
7479529,0.1,0.1,0.2,0.2
7498258,0.2,0.1,0.3,0.2
7496618,0.1,0.1,0.2,0.2
7485605,0.2,0.2,0.3,0.2
7497867,0.1,0.1,0.2,0.2
7512393,0.2,0.1,0.2,0.3
7484371,0.1,0.1,0.2,0.3
7503673,0.1,0.1,0.2,0.2
7476886,0.1,0.1,0.2,0.3
7502295,0.1,0.1,0.2,0.2
7496579,0.1,0.1,0.2,0.2
7488234,0.2,0.1,0.5,0.4
7483720,0.1,0.2,0.3,0.3
7490523,0.1,0.1,0.2,0.3
7480101,0.2,0.1,0.1,0.2
7493081,0.2,0.1,0.2,0.3
7494823,0.2,0.1,0.1,0.1
7508666,0.1,0.1,0.2,0.1
7478740,0.1,0.4,0.3,0.3
7502617,0.6,0.1,0.1,0.2
7505164,0.2,0.2,0.2,0.2
7508610,0.1,0.1,0.3,0.2
7490830,0.1,0,0.1,0.2
7508277,0.3,0,0.2,0.2
7482580,0.1,0,0.3,0.2
7506387,0.1,0,0.2,0.3
7494278,0.1,0.1,0.2,0.2
7478827,0.2,0.1,0.2,0.1
7480386,0.1,0.1,0.1,0.1
7483920,0.1,0.3,0.2,0.4
7490859,0.2,0.1,0.2,0.2
7506253,0.3,0.1,0.1,0.1
7498544,0.1,0.1,0.2,0.2
7496588,0.1,0.1,0.2,0.2
7483970,0.1,0.1,0.2,0.7
7485955,0.1,0,0.3,0.4
7486659,0.2,0.1,0.3,0.2
7510582,0.1,0.1,0.5,0.2
7478454,0.1,0.1,0.2,0.3
7514368,0.2,0,0.2,0.3
7510845,0.2,0.1,0.2,0.2
7499247,0.1,0.1,0.3,0.2
7494119,0.2,0.1,0.2,0.2
7499255,0.1,0.1,0.1,0.2
7494737,0.1,0.2,0.6,0.7
7476343,0.2,0,0.2,0.2
7486883,0.1,0.1,0.3,0.3
7479779,0.1,0.1,0.2,0.1
7499157,0.2,0.1,0.2,0.2
7486853,0.2,0.1,0.5,0.1
7482699,0.2,0.3,0.4,0.5
7506316,0.2,0.1,0.3,0.2
7482054,0.1,0.2,0.2,0.3
7508659,0.1,0.1,0.2,0.1
7502427,0.2,0.1,0.4,0.1
7475774,0.1,0.1,0.3,0.2
7500436,0.1,0.1,0.2,0.5
7479416,0.2,0.1,0.2,0.2
7506156,0.1,0.1,0.2,0.2
7500819,0.2,0.1,0.3,0.2
7492256,0.2,0.1,0.2,0.1
7483628,0.2,0.2,0.4,0.4
7485194,0.3,0.1,0.2,0.2
7481913,0.1,0.1,0.2,0.4
7484615,0.2,0.1,0.2,0.2
7487543,0.1,0.1,0.3,0.4
7496515,0.2,0.1,0.6,0.3
7480345,0.1,0,0.2,0.2
7482306,0.2,0,0.3,0.5
7481963,0.1,0,0.2,0.3
7493651,0.2,0.1,0.3,0.1
7483036,0.1,0.1,0.2,0.2
7489654,0.5,0.2,0.5,0.1
7499798,0.1,0.1,0.4,0.2
7496202,0.2,0.2,0.3,0.2
7489542,0.1,0.2,0.3,0.8
7510115,0.1,0.1,0.3,0.3
7503637,0.1,0.1,0.3,0.3
7479178,0.2,0.1,0.3,0.3
7494488,0.1,0,0.3,0.2
7505917,0.1,0.1,0.2,0.1
7513968,0.2,0.1,0.3,0.2
7485294,0.2,0,0.5,0.1
7509591,0.1,0,0.3,0.1
7513114,0.1,0.1,0.2,0.2
7502012,0.1,0,0.3,0.2
7499321,0.2,0,0.2,0.3
7513486,0.2,0.1,0.3,0.2
7503859,0.2,0.2,0.2,0.2
7495328,0.1,0.1,0.2,0.2
7508059,0.1,0.1,0.2,0.2
7511350,0.1,0.1,0.2,0.2
7505060,0.2,0.1,0.2,0.2
7500970,0.2,0.1,0.7,0.4
7482808,0.2,0.1,0.3,0.3
7476482,0.2,0.1,0.2,0.1
7485403,0.1,0.2,0.3,0.1
7495752,0.1,0.1,0.1,0.2
7509683,0.2,0.1,0.2,0.2
7512059,0.2,0.1,0.4,0.3
7482746,0.1,0.1,0.2,0.2
7481738,0.1,0.1,0.2,0.8
7491693,0.2,0.1,0.2,0.2
7494756,0.1,0.2,0.3,0.1
7481702,0.1,0.1,0.1,0.1
7504176,0.1,0.1,0.3,0.2
7512018,0.1,0.1,0.2,0.1
7480507,0.2,0.1,0.2,0.2
7475575,0.1,0.2,0.1,0.4
7510156,0.1,0.1,0.3,0.2
7496481,0.1,0.1,0.4,0.2
7506957,0.2,0.1,0.1,0.2
7496966,0.2,0.1,0.2,0.2
7497378,0.2,0.1,0.2,0.2
7499769,0.2,0.1,1,0.1
7482673,0.2,0.2,0.2,0.2
7501184,0.2,0.1,0.1,0.1
7475717,0.1,0,0.3,0.2
7490585,0.1,0,0.3,0.2
7486303,0.2,0.1,0.4,0.4
7476331,0.1,0,0.1,0.2
7495933,0.2,0,0.1,0.2
7487757,0.2,0,0.2,0.3
7478692,0.2,0,0.3,0.2
7506690,0.1,0,0.4,0.2
7503569,0.2,0,0.4,0.4
7511430,0.3,0,0.2,0.3
7494959,0.1,0.1,0.3,0.2
7495599,0.1,0.2,0.4,0.5
7507418,0.1,0.1,0.3,0.2
7495839,0.1,0.1,0.3,0.2
7478310,0.1,0.1,0.2,0.2
7492062,0.1,0.1,0.3,0.2
7507536,0.3,0,0.3,0.2
7489750,0.2,0.1,0.4,0.4
7508075,0.1,0.1,0.3,0.2
7503106,0.2,0,0.2,0.1
7513750,0.2,0,0.3,0.4
7507964,0.1,0,0.2,0.2
7504817,0.2,0.1,0.1,0.3
7499696,0.2,0,0.3,0.1
7493911,0.2,0.1,0.5,0.2
7476215,0.1,0.1,0.1,0.2
7478890,0.1,0.1,0.2,0.1
7479785,0.2,0.1,0.1,0.3
7502456,0.2,0.2,0.3,0.2
7496333,0.1,0,0.3,0.3
7485332,0.2,0.1,0.3,0.2
7512108,0.3,0.1,0.3,0.2
7477190,0.1,0.1,0.3,0.2
7501232,0.1,0.1,0.3,0.2
7486063,0.1,0.1,0.3,0.3
7505493,0.2,0.1,0.4,0.2
7502943,0.3,0.1,0.4,0.5
7507761,0.2,0.1,0.1,0.2
7499626,0.1,0.1,0.3,0.2
7491167,0.1,0.1,0.3,0.3
7480288,0.1,0.1,0.1,0.2
7497069,0.1,0.1,0.4,0.3
7494493,0.1,0.1,0.2,0.3
7496387,0.2,0.1,0.3,0.2
7510295,0.2,0,0.4,0.2
7501802,0.2,0,0.3,0.1
7483545,0.1,0.4,0.7,0.2
7481061,0.1,0.1,0.2,0.3
7499305,0.2,0.1,0.2,1.3
7481430,0.1,0.1,0.2,0.3
7512578,0.1,0,0.6,0.4
7477603,0.3,0,0.3,0.3
7492070,0.1,0,0.2,0.1
7485837,0.1,0,0.3,0.1
7488006,0.2,0.1,0.2,0.6
7501002,0.2,0,0.3,0.3
7512682,0.3,0.2,0.2,0.2
7489914,0.1,0.1,0.4,0.2
7480855,0.1,0.1,0.4,0.2
7487911,0.2,0.1,0.4,15.8
7478248,0.2,0.1,0.2,0.1
7480716,0.1,0.1,0.4,0.1
7509869,0.1,0.1,0.3,0.4
7500532,0.2,0.1,0.5,0.4
7496013,0.2,0,0.3,0.2
7493653,0.1,0.1,0.3,0.1
7478245,0.2,0.1,0.1,0.1
7508396,0.1,0,0.2,0.2
7500036,0.2,0.1,0.2,0.2
7509247,0.2,0.1,0.6,0.2
7485772,0.2,0.1,0.3,0.7
7497789,0.2,0.1,0.3,0.2
7479940,0.2,0.1,0.1,0.2
7499276,0.1,0.1,0.2,0.2
7502173,0.1,0.1,0.2,0.2
7494719,0.2,0.1,0.5,0.3
7493282,0.2,0,0.2,0.1
7492301,0.1,0,0.4,0.3
7486491,0.1,0,0.4,0.3
7505536,0.1,0,0.4,0.2
7496296,0.2,0.3,0.3,0.2
7476535,0.1,0.1,0.1,0.3
7489018,0.2,0.1,0.2,0.4
7511855,0.1,0,0.2,0.2
7482050,0.1,0.1,0.2,0.1
7482999,0.2,0.1,0.2,0.3
7484777,0.1,0,0.2,0.5
7482513,0.1,0.1,0.2,0.4
7488490,0.2,0.1,0.2,0.2
7506883,0.2,0,0.3,0.5
7496537,0.1,0,0.4,0.3
7501910,0.1,0,0.2,0.3
7492803,0.3,0.2,0.3,0.3
7494586,0.1,0.1,0.2,0.1
7481111,0.2,0.1,0.2,0.1
7505313,0.2,0.1,0.2,0.2
7503341,0.2,0.1,0.8,0.7
7485468,0.2,0.1,0.3,0.2
7498231,0.1,0.1,0.2,0.2
7506554,0.1,0.1,0.2,0.1
7511244,0.3,0.1,0.3,0.3
7508120,0.2,0.1,0.2,0.2
7477649,0.2,0.1,0.4,0.2
7493515,0.1,0,0.4,0.2
7493737,0.1,0.1,0.3,0.3
7475889,0.6,0,0.3,0.3
7497337,0.1,0,0.2,0.2
7484063,0.1,0,0.2,0.4
7485485,0.1,0,0.1,0.2
7506878,0.1,0,0.1,0.2
7495952,0.1,0,0.1,0.3
7509299,0.1,0.1,0.3,0.2
7480089,0.1,0,0.1,0.2
7500629,0.2,0,0.3,0.3
7488040,0.2,0,0.3,0.2
7502848,0.1,0.1,0.2,0.3
7489019,0.1,0,0.2,0.2
7494089,0.2,0.1,0.4,0.1
7482152,0.1,0.1,0.2,0.3
7493040,0.2,0.1,0.2,0.2
7481731,0.1,0.1,0.2,0.3
7512706,0.2,0.1,0.3,0.2
7500718,0.2,0.1,0.5,0.2
7488775,0.1,0.1,0.2,0.2
7497438,0.1,1.3,0.3,0.2
7496929,0.2,0.1,0.2,0.2
7492032,0.2,0,0.1,0.4
7493209,0.2,0,0.1,0.2
7491340,0.1,0,0.3,0.3
7510371,0.1,0.1,0.4,0.5
7494307,0.1,0.1,0.3,0.2
7507767,0.2,0.1,0.2,0.3
7483515,0.1,0.1,0.4,0.4
7477463,0.1,0.1,0.1,0.1
7487445,0.1,0.1,0.3,0.5
7490645,0.2,0.1,0.5,0.2
7494272,0.1,0.1,0.1,0.2
7479308,0.1,0.1,0.5,0.3
7489912,0.2,0,0.4,0.2
7483808,0.1,0.1,0.4,0.3
7478436,0.1,0,0.2,0.1
7503036,0.1,0,0.3,0.2
7492535,0.3,0,0.3,0.2
7481782,0.1,0,0.3,0.2
7492675,0.2,0,0.3,0.3
7477427,0.1,0,0.2,0.2
7512648,0.4,0,0.2,0.3
7490904,0.1,0.1,0.1,0.4
7479859,0.1,0.1,0.2,0.2
7509652,0.1,0.1,0.3,0.2
7478337,0.2,0.1,0.2,0.3
7508442,0.1,0.1,0.2,0.2
7495330,0.1,0.1,0.3,0.3
7508703,0.1,0.1,0.2,0.2
7499153,0.1,0.1,0.2,0.3
7480715,0.1,0.1,0.2,0.1
7484079,0.1,0.1,0.3,0.2
7482577,0.1,0.1,0.2,0.2
7489409,0.1,0.1,0.4,0.3
7476133,0.2,0.1,0.1,0.3
7512104,0.2,0.1,0.2,0.2
7500148,0.1,0.1,0.2,0.2
7484595,0.1,0,0.2,0.3
7506554,0.1,0,0.3,0.1
7482662,0.1,0.1,0.1,0.1
7504316,0.2,0,0.2,0.3
7499260,0.2,0,0.2,0.3
7507684,0.1,0,0.2,0.2
7514369,0.1,0,0.2,0.2
7499259,0,0,0.1,0.1
7481161,0.1,0,0.2,0.1
7499716,0.3,0.1,0.4,0.2
7503823,0.2,0.1,0.2,0.3
7512890,0.1,0.1,0.2,0.2
7507142,0.3,0.1,0.2,0.2
7497030,0.1,0.1,0.2,0.2
7478632,0.2,0.1,0.2,0.2
7503776,0.1,0.1,0.2,0.1
7478550,0.1,0.1,0.2,0.2
7502951,0.1,0.1,0.1,0.2
7501621,0.1,0.1,0.2,0.2
7477809,0.1,0.1,0.2,0.3
7482387,0.1,0.1,0.3,0.1
7511233,0.2,0.1,0.2,0.2
7513503,0.1,0.1,0.3,0.2
7512211,0.1,0.1,0.3,0.1
7488885,0.3,0.3,0.5,0.2
7496487,0.1,0.1,0.5,0.3
7485271,0.1,0.1,0.3,0.2
7482014,0.2,0.1,0.2,0.4
7509735,0.2,0.1,0.4,0.2
7511649,0.1,0.1,0.2,0.3
7481718,0.1,0.1,0.1,0.2
7480878,0.1,0.1,0.2,0.2
7478912,0.1,0.1,0.3,0.2
7483706,0.1,0,0.2,0.1
7497230,0.1,0,0.3,0.3
7475822,0.1,0,0.2,0.2
7508009,0.2,0,0.7,0.3
7490890,0.1,0.1,0.2,0.2
7490272,0.2,0.1,0.5,0.4
7502097,0.2,0.1,0.3,0.2
7503278,0.1,0.1,0.4,0.2
7484635,0.3,0.1,0.2,0.1
7476926,0.2,0.1,0.2,0.3
7486486,0.2,0,0.3,0.3
7503396,0.2,0,0.1,0.2
7478010,0.1,0,0.2,0.3
7482316,0.1,0,0.2,0.3
7496165,0.1,0.1,0.3,0.5
7489273,0.1,0.1,0.2,0.3
7513171,0.1,0.1,0.3,0.3
7484268,0.2,0,0.2,0.3
7499673,0.1,0.1,0.2,0.2
7475390,0.3,0,0.1,0.2
7489860,0.1,0.1,0.4,0.4
7502430,0.1,0.1,0.3,0.1
7478062,0.2,0.1,0.2,0.3
7497674,0.2,0.2,0.2,0.2
7501802,0.1,0.1,0.1,0.2
7495334,0.1,0.1,0.3,0.2
7482628,0.1,0.1,0.2,0.3
7482822,0.1,0.1,0.2,0.3
7506320,0.1,0.1,0.2,0.3
7494165,0.2,0.1,0.2,0.2
7494939,0.2,0.1,0.3,0.2
7478209,0.1,0.1,0.2,0.1
7485292,0.2,0.1,0.3,0.2
7477642,0.1,0.1,0.4,0.2
7511023,0.2,0.1,0.4,0.3
7480702,0.1,0.1,0.2,0.3
7510070,0.1,0.1,0.3,0.6
7496318,0.1,0.1,0.3,0.3
7509421,0.2,0.1,0.3,0.2
7501108,0.1,0.1,0.3,0.2
7496015,0.1,0.1,0.2,0.3
7510455,0.2,0,0.6,0.7
7487947,0.1,0,0.3,0.3
7495027,0.1,0,0.2,0.2
7511035,0.2,0,0.3,0.1
7490343,0.1,0.1,0.3,0.3
7504620,0.1,0.1,0.3,0.2
7482584,0.2,0.1,0.2,0.2
7482258,0.1,0.1,0.1,0.5
7477374,0.1,0.1,0.2,0.3
7476489,0.2,0.1,0.2,0.3
7488496,0.2,0.2,0.2,0.2
7477972,0.1,0.1,0.2,0.2
7488076,0.2,0.1,0.3,0.2
7494711,0.1,0.2,0.5,0.2
7505329,0.2,0.1,0.2,0.4
7488345,0.1,0.1,0.3,0.1
7509752,0.1,0.1,0.3,0.2
7507403,0.1,0.1,0.3,0.2
7506472,0.1,0.1,0.2,0.3
7490536,0.2,0.1,0.2,0.3
7506896,0.1,0,0.1,0.1
7482447,0.1,0.1,0.3,0.2
7514166,0.2,0,0.4,0.3
7504452,0.2,0,0.2,0.3
7493556,0.1,0.1,0.2,0.3
7489792,0.2,0.1,0.5,0.2
7512937,0.2,0.1,0.6,0.2
7484467,0.1,0.1,0.3,0.3
7510135,0.2,0.1,0.3,0.2
7480395,0.1,0,0.3,0.3
7489406,0.1,0.1,0.3,0.3
7499017,0.2,0.1,0.3,0.2
7482932,0.2,0.1,0.2,0.3
7499214,0.1,0,0.2,0.2
7506722,0.2,0,0.2,0.2
7492373,0.1,0.1,0.2,0.2
7509930,0.1,0.1,0.2,0.1
7477551,0.2,0,0.4,0.2
7505690,0.1,0,0.9,0.3
7514412,0.1,0,0.3,0.2
7492036,0.2,0,0.2,0.2
7502190,0.2,0,0.2,0.2
7485524,0.1,0.1,0.3,0.2
7476372,0.2,0.1,0.2,0.3
7478296,0.1,0.1,0.1,0.3
7509470,0.1,0.1,0.6,0.2
7483163,0.1,0.1,0.3,0.3
7512870,0.1,0,0.2,0.2
7486213,0.2,0,0.3,0.3
7497228,0.1,0,0.2,0.3
7493266,0.1,0.1,0.4,0.2
7500873,0.1,0.1,0.4,0.2
7498769,0.1,0.1,0.2,0.2
7478462,0.1,0.1,0.2,0.2
7492293,0.1,0.1,0.3,0.2
7481522,0.2,0.1,0.4,0.2
7497797,0.1,0.1,0.3,0.2
7484305,0.2,0.1,0.1,0.2
7475841,0.2,0,0.1,0.3
7496417,0.1,0,0.3,0.2
7491173,0.1,0,0.2,0.3
7507791,0.2,0,0.3,0.2
7513714,0.1,0,0.7,0.2
7484675,0.1,0,0.2,0.3
7509533,0.1,0.1,0.4,0.2
7498445,0.1,0.1,0.2,0.2
7496002,0.2,0.1,0.2,0.2
7481036,0.2,0.1,0.1,0.2
7491020,0.2,0.2,0.7,0.6
7497015,0.2,0,0.2,0.2
7479140,0.1,0,0.3,0.2
7504128,0.1,0,0.4,0.3
7501475,0.2,0,0.2,0.2
7509796,0.1,0.1,0.2,0.2
7480533,0.1,0,0.1,0.2
7491938,0.2,0.1,0.3,0.3
7501617,0.2,0.1,0.2,0.2
7485858,0.1,0.1,0.3,0.1
7511726,0.1,0.1,0.2,0.6
7500787,0.1,0.1,0.3,0.1
7501322,0.3,0.1,0.2,0.3
7506867,0.1,0.2,0.2,0.2
7484387,0.2,0.1,0.2,0.2
7501543,0.1,0.1,0.5,0.2
7508256,0.1,0,0.3,0.2
7494404,0.2,0.1,0.4,0.3
7505426,0.1,0,0.7,0.6
7500648,0.1,0.2,0.2,0.3
7483827,0.2,0.1,0.2,0.2
7484972,0.1,0.1,0.3,0.5
7487188,0.1,0.1,0.3,0.4
7477085,0.2,0.1,0.2,0.5
7497945,0.2,0.1,0.2,0.3
7504088,0.2,0,0.3,0.2
7493371,0.2,0,0.3,0.2
7509135,0.1,0,0.5,0.2
7510381,0.1,0,0.3,0.2
7499463,0.2,0,0.3,0.2
7509598,0.1,0.1,0.1,0.2
7503403,0.1,0.1,0.1,0.2
7482572,0.1,0.1,0.2,0.3
7503916,0.1,0.1,0.2,0.2
7511372,0.2,0.1,0.1,0.3
7489268,0.1,0.1,0.3,0.2
7480041,0.2,0.1,0.2,0.2
7507401,0.2,0,0.3,0.1
7498763,0.1,0,0.3,0.2
7498286,0.1,0,0.2,0.2
7489606,0.1,0,0.4,0.3
7481590,0.1,0,0.2,0.2
7505879,0.1,0,0.2,0.2
7481620,0.2,0,0.2,0.1
7475646,0.1,0,0.2,0.2
7509151,0.1,0,0.3,0.3
7493308,0.1,0,0.3,0.3
7502121,0.1,0,0.2,0.2
7477335,0.1,0,0.1,0.2
7479094,0.2,0,0.4,0.2
7481095,0.1,0.1,0.2,0.2
7514309,0.1,0.1,0.4,0.4
7485773,0.2,0.1,0.3,0.4
7478202,0.1,0.1,0.1,0.2
7479477,0.3,0.1,0.1,0.1
7481919,0.1,0.1,0.3,0.2
7492148,0.1,0.1,0.5,0.3
7476068,0.1,0.1,0.4,0.2
7495724,0.1,0.1,0.4,0.3
7497187,0.1,0.1,0.2,0.3
7485424,0.1,0.2,0.3,0.2
7512401,0.2,0,0.2,0.3
7487790,0.1,0,0.2,0.2
7513148,0.1,0,0.2,0.2
7476177,0.1,0,0.1,0.3
7494563,0.2,0,0.2,0.2
7505977,0.1,0,0.2,0.2
7494350,0.1,0,0.3,0.3
7482095,0.2,0.1,0.2,0.2
7499334,0.1,0.1,0.3,0.2
7497691,0.1,0.1,0.2,0.2
7514487,0.6,0.1,0.4,0.3
7512596,0.1,0.1,0.7,0.2
7492051,0.1,0.1,0.4,0.2
7489594,0.2,0.1,0.4,0.2
7510990,0.1,0.1,0.4,0.1
7488413,0.1,0.1,0.4,0.2
7512339,0.2,0.1,0.4,0.2
7504683,0.1,0.1,0.4,0.2
7479076,0.1,0.1,0.3,0.2
7486250,0.2,0.1,0.3,0.4
7476104,0.1,0.1,0.2,0.1
7495283,0.1,0.1,0.3,0.5
7501259,0.2,0.1,0.2,0.2
7499399,0.1,0,0.2,0.2
